epoch,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
1.0,0.27421125769615173,0.32762375473976135,0.3343287408351898,0.3575427532196045,0.4218382239341736,0.4629969894886017,0.4674890637397766,0.48235321044921875
2.0,0.2734852135181427,0.3403083086013794,0.34404483437538147,0.37147143483161926,0.41867879033088684,0.469462513923645,0.47141435742378235,0.4895249903202057
3.0,0.27585285902023315,0.3466413617134094,0.3491906523704529,0.37547263503074646,0.4201626777648926,0.4729817807674408,0.4743945300579071,0.4916840195655823
4.0,0.2775624096393585,0.3506849706172943,0.3525225520133972,0.37775835394859314,0.42130807042121887,0.4752974510192871,0.47636350989341736,0.49294182658195496
5.0,0.2776792049407959,0.3514064848423004,0.3530972898006439,0.3784807026386261,0.42129841446876526,0.4756908416748047,0.4766385555267334,0.4933357238769531
6.0,0.27767911553382874,0.3514445722103119,0.3531264364719391,0.3785277307033539,0.4212910234928131,0.4757106900215149,0.4766504168510437,0.4933609962463379
7.0,0.2776816487312317,0.3518785536289215,0.35346224904060364,0.37904295325279236,0.42121246457099915,0.47594133019447327,0.476789653301239,0.49363869428634644
8.0,0.2776869833469391,0.35016363859176636,0.35213878750801086,0.37700119614601135,0.4215388596057892,0.4750332534313202,0.47624361515045166,0.49253925681114197
9.0,0.2776794135570526,0.3511189818382263,0.3528751730918884,0.37813881039619446,0.4213525950908661,0.47553858160972595,0.47654634714126587,0.49315115809440613
10.0,0.27768582105636597,0.35030001401901245,0.3522438406944275,0.3771634101867676,0.4215112626552582,0.4751054346561432,0.4762873649597168,0.4926261305809021
11.0,0.27768760919570923,0.3524818420410156,0.35392946004867554,0.37976017594337463,0.4211057126522064,0.4762616753578186,0.47698482871055603,0.4940258860588074
12.0,0.2776792645454407,0.3515738844871521,0.35322654247283936,0.37868162989616394,0.42126697301864624,0.4757799804210663,0.47669199109077454,0.4934438467025757
13.0,0.2776791453361511,0.3514241576194763,0.3531106412410736,0.3785019814968109,0.4212951362133026,0.47570034861564636,0.47664326429367065,0.4933469593524933
14.0,0.2776801288127899,0.35090672969818115,0.35271158814430237,0.37788668274879456,0.4213928282260895,0.47542667388916016,0.4764794409275055,0.493015319108963
15.0,0.2776797413825989,0.35163024067878723,0.3532703220844269,0.37874600291252136,0.42125725746154785,0.4758094251155853,0.47670963406562805,0.49347883462905884
16.0,0.2776810824871063,0.35184353590011597,0.353434681892395,0.3790000081062317,0.42121827602386475,0.47592228651046753,0.4767785370349884,0.4936157464981079
17.0,0.2776896059513092,0.34999290108680725,0.3520072400569916,0.37679523229599,0.42157378792762756,0.47494274377822876,0.47618991136550903,0.4924270808696747
18.0,0.2776831090450287,0.3504369556903839,0.3523491322994232,0.377326637506485,0.42148450016975403,0.47517743706703186,0.4763299226760864,0.4927137792110443
19.0,0.2776884436607361,0.3525671660900116,0.35399529337882996,0.379861056804657,0.42109015583992004,0.4763069152832031,0.4770122468471527,0.49408063292503357
20.0,0.2776831388473511,0.3504802882671356,0.35238268971443176,0.37737932801246643,0.4214757978916168,0.475200891494751,0.4763440191745758,0.49274250864982605
21.0,0.27768298983573914,0.3505772352218628,0.3524571657180786,0.3774928152561188,0.421457439661026,0.4752514660358429,0.47637462615966797,0.4928031861782074
22.0,0.2776796817779541,0.35105371475219727,0.35282471776008606,0.37806060910224915,0.4213651120662689,0.475503534078598,0.47652575373649597,0.49310925602912903
23.0,0.2776791453361511,0.3514583706855774,0.35313737392425537,0.37854427099227905,0.42128804326057434,0.47571828961372375,0.4766550660133362,0.4933696389198303
24.0,0.2776797115802765,0.3511073887348175,0.35286644101142883,0.37812381982803345,0.4213554859161377,0.47553279995918274,0.4765429198741913,0.49314314126968384
25.0,0.27767860889434814,0.3511406481266022,0.35289207100868225,0.3781665563583374,0.42134764790534973,0.4755496382713318,0.4765537679195404,0.493166446685791
